1.9980E-03	2.7226E-02
2.9970E-03	3.2443E-02
3.9960E-03	3.6868E-02
4.9950E-03	4.0758E-02
5.9940E-03	4.4321E-02
7.9921E-03	5.0632E-02
9.9901E-03	5.6222E-02
1.1988E-02	6.1323E-02
1.3986E-02	6.6004E-02
1.5984E-02	7.0382E-02
1.7982E-02	7.4505E-02
1.9980E-02	7.8394E-02
2.4975E-02	8.5847E-02
2.9970E-02	9.2252E-02
3.4965E-02	9.7795E-02
3.9960E-02	1.0266E-01
4.4955E-02	1.0692E-01
4.9950E-02	1.1065E-01
5.4945E-02	1.1389E-01
5.9940E-02	1.1671E-01
6.9931E-02	1.2120E-01
7.9921E-02	1.2442E-01
8.9911E-02	1.2653E-01
9.9901E-02	1.2775E-01
1.0989E-01	1.2826E-01
1.1988E-01	1.2819E-01
1.2987E-01	1.2763E-01
1.3986E-01	1.2674E-01
1.4985E-01	1.2558E-01
1.5984E-01	1.2421E-01
1.6983E-01	1.2267E-01
1.7982E-01	1.2106E-01
1.8981E-01	1.1938E-01
1.9980E-01	1.1768E-01
2.4975E-01	1.0935E-01
2.9970E-01	1.0199E-01
3.4965E-01	9.5792E-02
3.9960E-01	9.0575E-02
4.4955E-01	8.6150E-02
4.9950E-01	8.2330E-02
5.4945E-01	7.8976E-02
5.9940E-01	7.5995E-02
6.9931E-01	7.0918E-02
7.9921E-01	6.6656E-02
8.9911E-01	6.3023E-02
9.9901E-01	5.9832E-02
1.0989E+00	5.7154E-02
1.1988E+00	5.4801E-02
1.2987E+00	5.2659E-02
1.3986E+00	5.0632E-02
1.4985E+00	4.8699E-02
1.5984E+00	4.6859E-02
1.6983E+00	4.5136E-02
1.7982E+00	4.3599E-02
1.8981E+00	4.2178E-02
1.9980E+00	4.0851E-02
2.4975E+00	3.5494E-02
2.9970E+00	3.1558E-02
3.4965E+00	2.8484E-02
3.9960E+00	2.6038E-02
4.4955E+00	2.4012E-02
4.9950E+00	2.2326E-02
5.4945E+00	2.0886E-02
5.9940E+00	1.9640E-02
6.9931E+00	1.7593E-02
7.9921E+00	1.5977E-02
8.9911E+00	1.4663E-02
9.9901E+00	1.3573E-02
1.0989E+01	1.2649E-02
1.1988E+01	1.1857E-02
1.2987E+01	1.1168E-02
1.3986E+01	1.0564E-02
1.4985E+01	1.0029E-02
1.5984E+01	9.5512E-03
1.6983E+01	9.1204E-03
1.7982E+01	8.7338E-03
1.8981E+01	8.3797E-03
1.9980E+01	8.0560E-03
2.4975E+01	6.7844E-03
2.9970E+01	5.8900E-03
3.4965E+01	5.2239E-03
3.9960E+01	4.7046E-03
4.9950E+01	3.9477E-03
5.4945E+01	3.6635E-03
5.9940E+01	3.4213E-03
6.9931E+01	3.0324E-03
7.9921E+01	2.7319E-03
8.9911E+01	2.4920E-03
9.9901E+01	2.2955E-03
1.0989E+02	2.1327E-03
1.1988E+02	1.9946E-03
1.2987E+02	1.8762E-03
1.3986E+02	1.7733E-03
1.4985E+02	1.6832E-03
1.5984E+02	1.6035E-03
1.6983E+02	1.5327E-03
1.7982E+02	1.4691E-03
1.8981E+02	1.4116E-03
1.9980E+02	1.3597E-03
2.4975E+02	1.1584E-03
2.9970E+02	1.0208E-03
3.4965E+02	9.2089E-04
3.9960E+02	8.4496E-04
4.4955E+02	7.8511E-04
4.9950E+02	7.3713E-04
5.4945E+02	6.9754E-04
5.9940E+02	6.6446E-04
6.9931E+02	6.1253E-04
7.9921E+02	5.7340E-04
8.9911E+02	5.4336E-04
9.9901E+02	5.1937E-04
1.0989E+03	5.0004E-04
1.1988E+03	4.8420E-04
1.2987E+03	4.7092E-04
1.3986E+03	4.5998E-04
1.4985E+03	4.5043E-04
1.5984E+03	4.4228E-04
1.6983E+03	4.3552E-04
1.7982E+03	4.2947E-04
1.8981E+03	4.2411E-04
1.9980E+03	4.1945E-04
2.9970E+03	3.9500E-04
3.9960E+03	3.8801E-04
4.9950E+03	3.8685E-04
5.9940E+03	3.8848E-04
7.9921E+03	3.9407E-04
9.9901E+03	4.0059E-04
1.1988E+04	4.0664E-04
1.3986E+04	4.1223E-04
1.5984E+04	4.1736E-04
1.7982E+04	4.2201E-04
1.9980E+04	4.2621E-04
