2.994E-03	2.723E-02
4.491E-03	3.244E-02
5.989E-03	3.687E-02
7.486E-03	4.076E-02
8.983E-03	4.432E-02
1.198E-02	5.063E-02
1.497E-02	5.622E-02
1.797E-02	6.132E-02
2.096E-02	6.600E-02
2.395E-02	7.038E-02
2.695E-02	7.450E-02
2.994E-02	7.839E-02
3.743E-02	8.585E-02
4.491E-02	9.225E-02
5.240E-02	9.779E-02
5.989E-02	1.027E-01
6.737E-02	1.069E-01
7.486E-02	1.107E-01
8.234E-02	1.139E-01
8.983E-02	1.167E-01
1.048E-01	1.212E-01
1.198E-01	1.244E-01
1.347E-01	1.265E-01
1.497E-01	1.277E-01
1.647E-01	1.283E-01
1.797E-01	1.282E-01
1.946E-01	1.276E-01
2.096E-01	1.267E-01
2.246E-01	1.256E-01
2.395E-01	1.242E-01
2.545E-01	1.227E-01
2.695E-01	1.211E-01
2.845E-01	1.194E-01
2.994E-01	1.177E-01
3.743E-01	1.093E-01
4.491E-01	1.020E-01
5.240E-01	9.579E-02
5.989E-01	9.057E-02
6.737E-01	8.615E-02
7.486E-01	8.233E-02
8.234E-01	7.898E-02
8.983E-01	7.600E-02
1.048E+00	7.092E-02
1.198E+00	6.666E-02
1.347E+00	6.302E-02
1.497E+00	5.983E-02
1.647E+00	5.715E-02
1.797E+00	5.480E-02
1.946E+00	5.266E-02
2.096E+00	5.063E-02
2.246E+00	4.870E-02
2.395E+00	4.686E-02
2.545E+00	4.514E-02
2.695E+00	4.360E-02
2.845E+00	4.218E-02
2.994E+00	4.085E-02
3.743E+00	3.549E-02
4.491E+00	3.156E-02
5.240E+00	2.848E-02
5.989E+00	2.604E-02
6.737E+00	2.401E-02
7.486E+00	2.233E-02
8.234E+00	2.089E-02
8.983E+00	1.964E-02
1.048E+01	1.759E-02
1.198E+01	1.598E-02
1.347E+01	1.466E-02
1.497E+01	1.357E-02
1.647E+01	1.265E-02
1.797E+01	1.186E-02
1.946E+01	1.117E-02
2.096E+01	1.056E-02
2.246E+01	1.003E-02
2.395E+01	9.551E-03
2.545E+01	9.120E-03
2.695E+01	8.734E-03
2.845E+01	8.380E-03
2.994E+01	8.056E-03
3.743E+01	6.784E-03
4.491E+01	5.890E-03
5.240E+01	5.224E-03
5.989E+01	4.705E-03
7.486E+01	3.948E-03
8.234E+01	3.664E-03
8.983E+01	3.421E-03
1.048E+02	3.032E-03
1.198E+02	2.732E-03
1.347E+02	2.492E-03
1.497E+02	2.295E-03
1.647E+02	2.133E-03
1.797E+02	1.995E-03
1.946E+02	1.876E-03
2.096E+02	1.773E-03
2.246E+02	1.683E-03
2.395E+02	1.604E-03
2.545E+02	1.533E-03
2.695E+02	1.469E-03
2.845E+02	1.412E-03
2.994E+02	1.360E-03
3.743E+02	1.158E-03
4.491E+02	1.021E-03
5.240E+02	9.209E-04
5.989E+02	8.450E-04
6.737E+02	7.851E-04
7.486E+02	7.371E-04
8.234E+02	6.975E-04
8.983E+02	6.645E-04
1.048E+03	6.125E-04
1.198E+03	5.734E-04
1.347E+03	5.434E-04
1.497E+03	5.194E-04
1.647E+03	5.000E-04
1.797E+03	4.842E-04
1.946E+03	4.709E-04
2.096E+03	4.600E-04
2.246E+03	4.504E-04
2.395E+03	4.423E-04
2.545E+03	4.355E-04
2.695E+03	4.295E-04
2.845E+03	4.241E-04
2.994E+03	4.195E-04
4.491E+03	3.950E-04
5.989E+03	3.880E-04
7.486E+03	3.868E-04
8.983E+03	3.885E-04
1.198E+04	3.941E-04
1.497E+04	4.006E-04
1.797E+04	4.066E-04
2.096E+04	4.122E-04
2.395E+04	4.174E-04
2.695E+04	4.220E-04
2.994E+04	4.262E-04
